Time,Latitude,Longitude,so2,no2,co,o3
2021012922,37.5420433,127.0474968,0.003,0.033,0.5,0.011
2021012922,37.5471845,127.0903042,0.002,0.027,0.4,0.01
2021012922,37.5757027,127.0265201,0.003,0.036,0.5,0.012
2021012922,37.5848722,127.0917968,0.003,0.03,0.5,0.015
2021012922,37.6067767,127.0251684,0.003,0.042,0.6,0.006
2021012922,37.6478908,127.0096919,0.003,0.02,0.4,0.016
2021012922,37.6541403,127.0268011,0.001,0.018,0.3,0.024
2021012922,37.6587785,127.0663167,0.004,0.044,0.7,0.006
2021012922,37.5201765,126.8581048,0.004,0.04,0.5,0.007
2021012922,37.5446442,126.8329619,0.003,0.035,0.4,0.013
2021012922,37.498268,126.8879302,0.004,0.041,0.4,0.007
2021012922,37.4523573,126.9060964,0.004,0.041,0.5,0.006
2021012922,37.5263482,126.8940673,0.003,0.032,0.5,0.011
2021012922,37.4809317,126.9694092,0.003,0.043,0.4,0.005
2021012922,37.4873589,126.9249133,0.004,0.046,0.5,0.005
2021012922,37.5045472,126.9923083,0.004,0.046,0.4,0.004
2021012922,37.5175463,127.0457754,0.003,0.036,0.5,0.009
2021012922,37.5026878,127.090327,0.003,0.042,0.5,0.005
2021012922,37.5449889,127.1345993,0.003,0.037,0.5,0.012
2021012923,37.5720206,127.0028188,0.003,0.045,0.6,0.003
2021012923,37.5643025,126.972863,0.002,0.045,0.5,0.003
2021012923,37.5400369,127.0026613,0.003,0.039,0.5,0.001
2021012923,37.6100837,126.9327668,0.003,0.031,0.5,0.007
2021012923,37.5937296,126.9475606,0.006,0.041,0.7,0.004
2021012923,37.5555946,126.9033715,0.003,0.042,0.5,0.006
2021012923,37.5420433,127.0474968,0.003,0.037,0.5,0.004
2021012923,37.5471845,127.0903042,0.002,0.037,0.5,0.002
2021012923,37.5757027,127.0265201,0.003,0.047,0.5,0.004
2021012923,37.5848722,127.0917968,0.003,0.035,0.5,0.01
2021012923,37.6067767,127.0251684,0.003,0.039,0.6,0.007
2021012923,37.6478908,127.0096919,0.002,0.018,0.4,0.018
2021012923,37.6541403,127.0268011,0.001,0.029,0.3,0.015
2021012923,37.6587785,127.0663167,0.004,0.044,0.7,0.005
2021012923,37.5201765,126.8581048,0.003,0.042,0.5,0.005
2021012923,37.5446442,126.8329619,0.003,0.046,0.5,0.004
2021012923,37.498268,126.8879302,0.004,0.041,0.4,0.007
2021012923,37.4523573,126.9060964,0.003,0.038,0.5,0.008
2021012923,37.5263482,126.8940673,0.003,0.041,0.6,0.004
2021012923,37.4809317,126.9694092,0.003,0.043,0.5,0.003
2021012923,37.4873589,126.9249133,0.003,0.042,0.5,0.006
2021012923,37.5045472,126.9923083,0.003,0.043,0.4,0.006
2021012923,37.5175463,127.0457754,0.003,0.042,0.6,0.004
2021012923,37.5026878,127.090327,0.003,0.043,0.6,0.003
2021012923,37.5449889,127.1345993,0.003,0.05,0.5,0.003
2021013000,37.5720206,127.0028188,0.003,0.04,0.5,0.005
2021013000,37.5643025,126.972863,0.003,0.043,0.5,0.005
2021013000,37.5400369,127.0026613,0.003,0.029,0.4,0.008
2021013000,37.6100837,126.9327668,0.003,0.036,0.5,0.004
2021013000,37.5937296,126.9475606,0.005,0.046,0.6,0.002
2021013000,37.5555946,126.9033715,0.003,0.036,0.5,0.01
2021013000,37.5420433,127.0474968,0.003,0.036,0.5,0.006
2021013000,37.5471845,127.0903042,0.002,0.038,0.5,0.001
2021013000,37.5757027,127.0265201,0.004,0.043,0.5,0.006
2021013000,37.5848722,127.0917968,0.003,0.051,0.5,0.002
2021013000,37.6067767,127.0251684,0.003,0.046,0.8,0.003
2021013000,37.6478908,127.0096919,0.002,0.023,0.4,0.013
2021013000,37.6541403,127.0268011,0.001,0.039,0.5,0.006
2021013000,37.6587785,127.0663167,0.004,0.041,0.6,0.006
2021013000,37.5201765,126.8581048,0.003,0.041,0.5,0.005
2021013000,37.5446442,126.8329619,0.003,0.039,0.4,0.008
2021013000,37.498268,126.8879302,0.004,0.035,0.4,0.011
2021013000,37.4523573,126.9060964,0.003,0.025,0.4,0.018
2021013000,37.5263482,126.8940673,0.003,0.03,0.5,0.011
2021013000,37.4809317,126.9694092,0.002,0.041,0.4,0.004
2021013000,37.4873589,126.9249133,0.003,0.033,0.5,0.012
2021013000,37.5045472,126.9923083,0.003,0.028,0.3,0.015
2021013000,37.5175463,127.0457754,0.004,0.033,0.5,0.009
2021013000,37.5026878,127.090327,0.003,0.044,0.5,0.002
2021013000,37.5449889,127.1345993,0.003,0.049,0.5,0.002
2021013001,37.5720206,127.0028188,0.003,0.035,0.5,0.008
2021013001,37.5643025,126.972863,0.002,0.033,0.5,0.011
2021013001,37.5400369,127.0026613,0.003,0.027,0.4,0.008
2021013001,37.6100837,126.9327668,0.003,0.034,0.5,0.007
2021013001,37.5937296,126.9475606,0.004,0.038,0.5,0.006
2021013001,37.5555946,126.9033715,0.003,0.03,0.4,0.012
2021013001,37.5420433,127.0474968,0.003,0.035,0.5,0.005
2021013001,37.5471845,127.0903042,0.002,0.037,0.5,0.001
2021013001,37.5757027,127.0265201,0.004,0.046,0.5,0.004
2021013001,37.5848722,127.0917968,0.003,0.047,0.5,0.002
2021013001,37.6067767,127.0251684,0.003,0.044,0.8,0.003
2021013001,37.6478908,127.0096919,0.002,0.031,0.5,0.009
2021013001,37.6541403,127.0268011,0.001,0.043,0.5,0.002
2021013001,37.6587785,127.0663167,0.003,0.044,0.6,0.003
2021013001,37.5201765,126.8581048,0.003,0.03,0.5,0.014
2021013001,37.5446442,126.8329619,0.003,0.032,0.4,0.014
2021013001,37.498268,126.8879302,0.004,0.028,0.4,0.017
2021013001,37.4523573,126.9060964,0.003,0.021,0.4,0.022
2021013001,37.5263482,126.8940673,0.002,0.029,0.5,0.013
2021013001,37.4809317,126.9694092,0.003,0.028,0.4,0.012
2021013001,37.4873589,126.9249133,0.003,0.034,0.5,0.01
2021013001,37.5045472,126.9923083,0.003,0.029,0.4,0.014
2021013001,37.5175463,127.0457754,0.003,0.038,0.5,0.005
2021013001,37.5026878,127.090327,0.003,0.041,0.5,0.004
2021013001,37.5449889,127.1345993,0.003,0.046,0.5,0.003
2021013002,37.5720206,127.0028188,0.003,0.044,0.6,0.023
2021013002,37.5643025,126.972863,0.002,0.045,0.5,0.003
2021013002,37.5400369,127.0026613,0.003,0.037,0.5,0.002
2021013002,37.6100837,126.9327668,0.004,0.033,0.5,0.008
2021013002,37.5937296,126.9475606,0.004,0.041,0.5,0.004
2021013002,37.5555946,126.9033715,0.002,0.038,0.5,0.007
2021013002,37.5420433,127.0474968,0.003,0.038,0.5,0.003
2021013002,37.5471845,127.0903042,0.002,0.033,0.4,0.003
2021013002,37.5757027,127.0265201,0.003,0.048,0.6,0.002
2021013002,37.5848722,127.0917968,0.003,0.036,0.5,0.006
2021013002,37.6067767,127.0251684,0.003,0.04,0.7,0.003
2021013002,37.6478908,127.0096919,0.002,0.041,0.5,0.002
2021013002,37.6541403,127.0268011,0.001,0.04,0.6,0.002
2021013002,37.6587785,127.0663167,0.003,0.038,0.5,0.007
2021013002,37.5201765,126.8581048,0.003,0.031,0.5,0.013
2021013002,37.5446442,126.8329619,0.003,0.032,0.4,0.012
2021013002,37.498268,126.8879302,0.004,0.03,0.4,0.014
2021013002,37.4523573,126.9060964,0.003,0.025,0.5,0.018
2021013002,37.5263482,126.8940673,0.003,0.029,0.5,0.011
2021013002,37.4809317,126.9694092,0.003,0.032,0.4,0.01
2021013002,37.4873589,126.9249133,0.003,0.035,0.5,0.009
2021013002,37.5045472,126.9923083,0.003,0.03,0.3,0.013
2021013002,37.5175463,127.0457754,0.004,0.032,0.5,0.009
2021013002,37.5026878,127.090327,0.003,0.03,0.4,0.013
2021013002,37.5449889,127.1345993,0.003,0.037,0.4,0.006
2021013003,37.5720206,127.0028188,0.003,0.042,0.6,0.012
2021013003,37.5643025,126.972863,0.003,0.045,0.6,0.002
2021013003,37.5400369,127.0026613,0.003,0.027,0.4,0.008
2021013003,37.6100837,126.9327668,0.003,0.023,0.5,0.018
2021013003,37.5937296,126.9475606,0.004,0.032,0.4,0.009
2021013003,37.5555946,126.9033715,0.002,0.037,0.5,0.007
2021013003,37.5420433,127.0474968,0.003,0.03,0.4,0.012
2021013003,37.5471845,127.0903042,0.002,0.027,0.4,0.008
2021013003,37.5757027,127.0265201,0.003,0.044,0.6,0.003
2021013003,37.5848722,127.0917968,0.003,0.028,0.4,0.011
2021013003,37.6067767,127.0251684,0.003,0.038,0.7,0.004
2021013003,37.6478908,127.0096919,0.003,0.037,0.5,0.004
2021013003,37.6541403,127.0268011,0.002,0.034,0.4,0.006
2021013003,37.6587785,127.0663167,0.003,0.029,0.5,0.013
2021013003,37.5201765,126.8581048,0.004,0.032,0.5,0.011
2021013003,37.5446442,126.8329619,0.003,0.034,0.4,0.011
2021013003,37.498268,126.8879302,0.004,0.032,0.4,0.013
2021013003,37.4523573,126.9060964,0.004,0.016,0.5,0.026
2021013003,37.5263482,126.8940673,0.002,0.027,0.5,0.013
2021013003,37.4809317,126.9694092,0.003,0.024,0.4,0.015
2021013003,37.4873589,126.9249133,0.003,0.03,0.5,0.013
2021013003,37.5045472,126.9923083,0.003,0.023,0.3,0.018
2021013003,37.5175463,127.0457754,0.003,0.026,0.4,0.013
2021013003,37.5026878,127.090327,0.003,0.03,0.4,0.012
2021013003,37.5449889,127.1345993,0.003,0.029,0.4,0.012
2021013004,37.5720206,127.0028188,0.003,0.034,0.5,0.007
2021013004,37.5643025,126.972863,0.003,0.036,0.5,0.008
2021013004,37.5400369,127.0026613,0.003,0.023,0.4,0.01
2021013004,37.6100837,126.9327668,0.003,0.02,0.5,0.02
2021013004,37.5937296,126.9475606,0.004,0.031,0.4,0.009
2021013004,37.5555946,126.9033715,0.002,0.029,0.4,0.012
2021013004,37.5420433,127.0474968,0.003,0.028,0.4,0.014
2021013004,37.5471845,127.0903042,0.002,0.024,0.4,0.01
2021013004,37.5757027,127.0265201,0.003,0.034,0.5,0.011
2021013004,37.5848722,127.0917968,0.003,0.025,0.4,0.013
2021013004,37.6067767,127.0251684,0.003,0.034,0.6,0.007
2021013004,37.6478908,127.0096919,0.003,0.034,0.5,0.005
2021013004,37.6541403,127.0268011,0.002,0.031,0.4,0.008
2021013004,37.6587785,127.0663167,0.003,0.027,0.5,0.013
2021013004,37.5201765,126.8581048,0.003,0.029,0.5,0.012
2021013004,37.5446442,126.8329619,0.003,0.029,0.4,0.014
2021013004,37.498268,126.8879302,0.004,0.03,0.4,0.013
2021013004,37.4523573,126.9060964,0.003,0.012,0.4,0.03
2021013004,37.5263482,126.8940673,0.003,0.023,0.5,0.015
2021013004,37.4809317,126.9694092,0.003,0.027,0.4,0.013
2021013004,37.4873589,126.9249133,0.003,0.028,0.5,0.013
2021013004,37.5045472,126.9923083,0.003,0.025,0.3,0.016
2021013004,37.5175463,127.0457754,0.003,0.024,0.4,0.014
2021013004,37.5026878,127.090327,0.003,0.026,0.4,0.015
2021013004,37.5449889,127.1345993,0.003,0.022,0.4,0.018
2021013005,37.5720206,127.0028188,0.003,0.031,0.5,0.009
2021013005,37.5643025,126.972863,0.002,0.029,0.5,0.013
2021013005,37.5400369,127.0026613,0.003,0.021,0.4,0.012
2021013005,37.6100837,126.9327668,0.003,0.021,0.5,0.018
2021013005,37.5937296,126.9475606,0.004,0.027,0.4,0.012
2021013005,37.5555946,126.9033715,0.003,0.026,0.4,0.013
2021013005,37.5420433,127.0474968,0.003,0.025,0.4,0.016
2021013005,37.5471845,127.0903042,0.002,0.024,0.4,0.009
2021013005,37.5757027,127.0265201,0.003,0.035,0.5,0.008
2021013005,37.5848722,127.0917968,0.003,0.024,0.4,0.012
2021013005,37.6067767,127.0251684,0.003,0.032,0.6,0.009
2021013005,37.6478908,127.0096919,0.003,0.028,0.5,0.008
2021013005,37.6541403,127.0268011,0.001,0.026,0.4,0.011
2021013005,37.6587785,127.0663167,0.003,0.022,0.4,0.016
2021013005,37.5201765,126.8581048,0.003,0.033,0.5,0.009
2021013005,37.5446442,126.8329619,0.003,0.035,0.4,0.009
2021013005,37.498268,126.8879302,0.004,0.033,0.4,0.01
2021013005,37.4523573,126.9060964,0.003,0.013,0.4,0.03
2021013005,37.5263482,126.8940673,0.003,0.029,0.5,0.01
2021013005,37.4809317,126.9694092,0.002,0.029,0.4,0.009
2021013005,37.4873589,126.9249133,0.003,0.034,0.5,0.009
2021013005,37.5045472,126.9923083,0.003,0.025,0.3,0.015
2021013005,37.5175463,127.0457754,0.003,0.024,0.4,0.014
2021013005,37.5026878,127.090327,0.003,0.024,0.4,0.017
2021013005,37.5449889,127.1345993,0.003,0.024,0.4,0.016
2021013006,37.5720206,127.0028188,0.003,0.034,0.5,0.007
2021013006,37.5643025,126.972863,0.002,0.041,0.5,0.004
2021013006,37.5400369,127.0026613,0.003,0.021,0.4,0.011
2021013006,37.6100837,126.9327668,0.003,0.021,0.5,0.018
2021013006,37.5937296,126.9475606,0.004,0.028,0.4,0.011
2021013006,37.5555946,126.9033715,0.003,0.026,0.4,0.013
2021013006,37.5420433,127.0474968,0.003,0.028,0.4,0.012
2021013006,37.5471845,127.0903042,0.002,0.026,0.4,0.007
2021013006,37.5757027,127.0265201,0.003,0.039,0.5,0.006
2021013006,37.5848722,127.0917968,0.003,0.031,0.5,0.01
2021013006,37.6067767,127.0251684,0.003,0.035,0.6,0.006
2021013006,37.6478908,127.0096919,0.003,0.03,0.5,0.006
2021013006,37.6541403,127.0268011,0.001,0.026,0.4,0.01
2021013006,37.6587785,127.0663167,0.003,0.021,0.4,0.018
2021013006,37.5201765,126.8581048,0.002,0.041,0.5,0.003
2021013006,37.5446442,126.8329619,0.003,0.041,0.4,0.004
2021013006,37.498268,126.8879302,0.004,0.035,0.4,0.008
2021013006,37.4523573,126.9060964,0.002,0.017,0.4,0.025
2021013006,37.5263482,126.8940673,0.003,0.037,0.5,0.004
2021013006,37.4809317,126.9694092,0.003,0.032,0.4,0.008
2021013006,37.4873589,126.9249133,0.003,0.035,0.5,0.008
2021013006,37.5045472,126.9923083,0.003,0.033,0.3,0.009
2021013006,37.5175463,127.0457754,0.003,0.027,0.4,0.012
2021013006,37.5026878,127.090327,0.003,0.025,0.4,0.017
2021013006,37.5449889,127.1345993,0.003,0.023,0.4,0.017
2021013007,37.5720206,127.0028188,0.003,0.037,0.6,0.006
2021013007,37.5643025,126.972863,0.002,0.043,0.5,0.002
2021013007,37.5400369,127.0026613,0.003,0.024,0.4,0.009
2021013007,37.6100837,126.9327668,0.003,0.024,0.5,0.016
2021013007,37.5937296,126.9475606,0.004,0.028,0.4,0.01
2021013007,37.5555946,126.9033715,0.002,0.035,0.4,0.007
2021013007,37.5420433,127.0474968,0.003,0.031,0.4,0.01
2021013007,37.5471845,127.0903042,0.002,0.03,0.4,0.005
2021013007,37.5757027,127.0265201,0.003,0.042,0.6,0.004
2021013007,37.5848722,127.0917968,0.003,0.031,0.5,0.009
2021013007,37.6067767,127.0251684,0.003,0.035,0.6,0.004
2021013007,37.6478908,127.0096919,0.002,0.036,0.6,0.005
2021013007,37.6541403,127.0268011,0.001,0.026,0.4,0.01
2021013007,37.6587785,127.0663167,0.003,0.02,0.4,0.018
2021013007,37.5201765,126.8581048,0.003,0.043,0.5,0.002
2021013007,37.5446442,126.8329619,0.003,0.043,0.5,0.003
2021013007,37.498268,126.8879302,0.004,0.04,0.4,0.005
2021013007,37.4523573,126.9060964,0.002,0.022,0.4,0.02
2021013007,37.5263482,126.8940673,0.003,0.038,0.5,0.003
2021013007,37.4809317,126.9694092,0.003,0.037,0.4,0.005
2021013007,37.4873589,126.9249133,0.003,0.043,0.5,0.004
2021013007,37.5045472,126.9923083,0.003,0.04,0.3,0.005
2021013007,37.5175463,127.0457754,0.003,0.033,0.4,0.007
2021013007,37.5026878,127.090327,0.003,0.03,0.4,0.012
2021013007,37.5449889,127.1345993,0.003,0.031,0.4,0.011
2021013008,37.5720206,127.0028188,0.002,0.039,0.6,0.004
2021013008,37.5643025,126.972863,0.002,0.043,0.6,0.002
2021013008,37.5400369,127.0026613,0.003,0.03,0.4,0.005
2021013008,37.6100837,126.9327668,0.003,0.027,0.5,0.013
2021013008,37.5937296,126.9475606,0.004,0.031,0.4,0.009
2021013008,37.5555946,126.9033715,0.002,0.042,0.5,0.004
2021013008,37.5420433,127.0474968,0.002,0.034,0.5,0.006
2021013008,37.5471845,127.0903042,0.002,0.032,0.4,0.003
2021013008,37.5757027,127.0265201,0.004,0.044,0.6,0.003
2021013008,37.5848722,127.0917968,0.003,0.037,0.5,0.006
2021013008,37.6067767,127.0251684,0.003,0.036,0.6,0.005
2021013008,37.6478908,127.0096919,0.003,0.033,0.5,0.006
2021013008,37.6541403,127.0268011,0.001,0.029,0.4,0.009
2021013008,37.6587785,127.0663167,0.003,0.027,0.5,0.014
2021013008,37.5201765,126.8581048,0.003,0.044,0.6,0.003
2021013008,37.5446442,126.8329619,0.003,0.045,0.5,0.003
2021013008,37.498268,126.8879302,0.003,0.041,0.4,0.004
2021013008,37.4523573,126.9060964,0.002,0.03,0.5,0.013
2021013008,37.5263482,126.8940673,0.002,0.04,0.5,0.003
2021013008,37.4809317,126.9694092,0.002,0.04,0.4,0.004
2021013008,37.4873589,126.9249133,0.003,0.047,0.6,0.002
2021013008,37.5045472,126.9923083,0.003,0.042,0.4,0.004
2021013008,37.5175463,127.0457754,0.003,0.035,0.4,0.005
2021013008,37.5026878,127.090327,0.002,0.036,0.5,0.007
2021013008,37.5449889,127.1345993,0.003,0.037,0.5,0.006
2021013009,37.5720206,127.0028188,0.004,0.037,0.6,0.005
2021013009,37.5643025,126.972863,0.002,0.043,0.6,0.004
2021013009,37.5400369,127.0026613,0.003,0.034,0.5,0.003
2021013009,37.6100837,126.9327668,0.003,0.03,0.5,0.011
2021013009,37.5937296,126.9475606,0.004,0.035,0.5,0.007
2021013009,37.5555946,126.9033715,0.002,0.043,0.6,0.004
2021013009,37.5420433,127.0474968,0.002,0.036,0.6,0.005
2021013009,37.5471845,127.0903042,0.002,0.029,0.4,0.005
2021013009,37.5757027,127.0265201,0.003,0.042,0.5,0.005
2021013009,37.5848722,127.0917968,0.003,0.036,0.5,0.006
2021013009,37.6067767,127.0251684,0.003,0.034,0.6,0.006
2021013009,37.6478908,127.0096919,0.003,0.032,0.6,0.007
2021013009,37.6541403,127.0268011,0.001,0.029,0.4,0.009
2021013009,37.6587785,127.0663167,0.003,0.032,0.5,0.011
2021013009,37.5201765,126.8581048,0.004,0.046,0.6,0.004
2021013009,37.5446442,126.8329619,0.003,0.043,0.5,0.005
2021013009,37.498268,126.8879302,0.003,0.039,0.5,0.005
2021013009,37.4523573,126.9060964,0.003,0.043,0.6,0.004
2021013009,37.5263482,126.8940673,0.002,0.041,0.7,0.003
2021013009,37.4809317,126.9694092,0.002,0.042,0.5,0.003
2021013009,37.4873589,126.9249133,0.003,0.047,0.6,0.002
2021013009,37.5045472,126.9923083,0.003,0.042,0.4,0.005
2021013009,37.5175463,127.0457754,0.003,0.04,0.6,0.003
2021013009,37.5026878,127.090327,0.002,0.038,0.5,0.005
2021013009,37.5449889,127.1345993,0.002,0.038,0.5,0.006
2021013010,37.5720206,127.0028188,0.003,0.036,0.6,0.009
2021013010,37.5643025,126.972863,0.002,0.04,0.6,0.006
2021013010,37.5400369,127.0026613,0.003,0.032,0.5,0.005
2021013010,37.6100837,126.9327668,0.003,0.03,0.5,0.01
2021013010,37.5937296,126.9475606,0.004,0.039,0.6,0.007
2021013010,37.5555946,126.9033715,0.002,0.042,0.6,0.006
2021013010,37.5420433,127.0474968,0.002,0.036,0.6,0.008
2021013010,37.5471845,127.0903042,0.002,0.028,0.5,0.006
2021013010,37.5757027,127.0265201,0.003,0.038,0.5,0.008
2021013010,37.5848722,127.0917968,0.003,0.032,0.5,0.009
2021013010,37.6067767,127.0251684,0.003,0.036,0.7,0.006
2021013010,37.6478908,127.0096919,0.003,0.034,0.6,0.007
2021013010,37.6541403,127.0268011,0.001,0.032,0.4,0.008
2021013010,37.6587785,127.0663167,0.002,0.036,0.6,0.009
2021013010,37.5201765,126.8581048,0.003,0.044,0.8,0.005
2021013010,37.5446442,126.8329619,0.003,0.045,0.7,0.005
2021013010,37.498268,126.8879302,0.004,0.039,0.6,0.007
2021013010,37.4523573,126.9060964,0.003,0.048,0.9,0.005
2021013010,37.5263482,126.8940673,0.003,0.043,0.7,0.004
2021013010,37.4809317,126.9694092,0.002,0.043,0.6,0.005
2021013010,37.4873589,126.9249133,0.003,0.048,0.7,0.003
2021013010,37.5045472,126.9923083,0.003,0.043,0.5,0.006
2021013010,37.5175463,127.0457754,0.003,0.036,0.6,0.005
2021013010,37.5026878,127.090327,0.002,0.037,0.6,0.006
2021013010,37.5449889,127.1345993,0.003,0.033,0.5,0.009
2021013011,37.5720206,127.0028188,0.004,0.032,0.6,0.012
2021013011,37.5643025,126.972863,0.002,0.04,0.6,0.009
2021013011,37.5400369,127.0026613,0.003,0.031,0.6,0.008
2021013011,37.6100837,126.9327668,0.004,0.028,0.5,0.014
2021013011,37.5937296,126.9475606,0.004,0.038,0.7,0.009
2021013011,37.5555946,126.9033715,0.003,0.042,0.7,0.008
2021013011,37.5420433,127.0474968,0.003,0.037,0.7,0.011
2021013011,37.5471845,127.0903042,0.002,0.027,0.5,0.009
2021013011,37.5757027,127.0265201,0.003,0.035,0.6,0.012
2021013011,37.5848722,127.0917968,0.003,0.034,0.6,0.011
2021013011,37.6067767,127.0251684,0.003,0.035,0.7,0.009
2021013011,37.6478908,127.0096919,0.003,0.029,0.6,0.011
2021013011,37.6541403,127.0268011,0.001,0.03,0.4,0.012
2021013011,37.6587785,127.0663167,0.003,0.033,0.6,0.012
2021013011,37.5201765,126.8581048,0.004,0.045,0.7,0.007
2021013011,37.5446442,126.8329619,0.004,0.045,0.7,0.008
2021013011,37.498268,126.8879302,0.004,0.038,0.6,0.008
2021013011,37.4523573,126.9060964,0.004,0.045,0.8,0.007
2021013011,37.5263482,126.8940673,0.003,0.043,0.8,0.006
2021013011,37.4809317,126.9694092,0.003,0.042,0.7,0.006
2021013011,37.4873589,126.9249133,0.003,0.047,0.8,0.006
2021013011,37.5045472,126.9923083,0.003,0.04,0.5,0.008
2021013011,37.5175463,127.0457754,0.003,0.035,0.6,0.007
2021013011,37.5026878,127.090327,0.003,0.038,0.7,0.008
2021013011,37.5449889,127.1345993,0.002,0.031,0.5,0.012
2021013012,37.5720206,127.0028188,0.003,0.038,0.7,0.013
2021013012,37.5643025,126.972863,0.003,0.044,0.7,0.009
2021013012,37.5400369,127.0026613,0.004,0.035,0.6,0.007
2021013012,37.6100837,126.9327668,0.004,0.033,0.5,0.014
2021013012,37.5937296,126.9475606,0.005,0.036,0.7,0.011
2021013012,37.5555946,126.9033715,0.003,0.045,0.7,0.008
2021013012,37.5420433,127.0474968,0.003,0.042,0.7,0.011
2021013012,37.5471845,127.0903042,0.002,0.03,0.5,0.009
2021013012,37.5757027,127.0265201,0.004,0.039,0.6,0.012
2021013012,37.5848722,127.0917968,0.003,0.037,0.7,0.011
2021013012,37.6067767,127.0251684,0.004,0.039,0.8,0.009
2021013012,37.6478908,127.0096919,0.003,0.029,0.6,0.012
2021013012,37.6541403,127.0268011,0.002,0.032,0.6,0.012
2021013012,37.6587785,127.0663167,0.003,0.029,0.6,0.016
2021013012,37.5201765,126.8581048,0.005,0.049,0.9,0.008
2021013012,37.5446442,126.8329619,0.004,0.047,0.7,0.009
2021013012,37.498268,126.8879302,0.004,0.042,0.7,0.008
2021013012,37.4523573,126.9060964,0.004,0.035,0.6,0.015
2021013012,37.5263482,126.8940673,0.004,0.046,0.9,0.007
2021013012,37.4809317,126.9694092,0.003,0.046,0.8,0.008
2021013012,37.4873589,126.9249133,0.004,0.052,0.9,0.007
2021013012,37.5045472,126.9923083,0.003,0.043,0.5,0.009
2021013012,37.5175463,127.0457754,0.004,0.039,0.6,0.008
2021013012,37.5026878,127.090327,0.003,0.04,0.7,0.01
2021013012,37.5449889,127.1345993,0.003,0.035,0.5,0.012
